game,turn,on_turn_player,inner_calls,inner_rollouts,inner_agree_count,inner_agree_rate,inner_loss_mean,inner_loss_stddev,inner_loss_max,inner_early_stops,inner_early_stop_rate,nested_pick,rack,cgp
6,8,0,9804,2098399,2426,0.247450,0.070782,0.082061,0.632758,3775,0.385047,F4 HOC,CEFHIOS,15/15/15/15/4J10/3PI10/3IN10/3G1ABOVE5/3E3V7/1BLOODIED6/3N3R7/3R3T7/3Y3I7/5UNPAY5/FlOWAGES7 CEFHIOS/AEENRRT 223/200 0
6,9,1,9344,1999905,2394,0.256207,0.054688,0.068797,0.678167,3600,0.385274,12F NA(T)TERER,AEENRRT,15/15/15/5H9/4JO9/3PIC9/3IN10/3G1ABOVE5/3E3V7/1BLOODIED6/3N3R7/3R3T7/3Y3I7/5UNPAY5/FlOWAGES7 AEENRRT/EFINSZ? 200/259 0
6,10,0,9496,2004432,2170,0.228517,0.060519,0.074869,0.793154,3998,0.421019,J2 FrENZI(E)S,EFINSZ?,15/15/15/5H9/4JO9/3PIC9/3IN10/3G1ABOVE5/3E3V7/1BLOODIED6/3N3R7/3R1NATTERER2/3Y3I7/5UNPAY5/FlOWAGES7 EFINSZ?/DEOSTTU 259/266 0
6,11,1,9656,1988018,2295,0.237676,0.053133,0.073303,0.818384,4536,0.469760,3H ST(r)OUTED,DEOSTTU,15/9F5/9r5/5H3E5/4JO3N5/3PIC3Z5/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R7/3R1NATTERER2/3Y3I7/5UNPAY5/FlOWAGES7 DEOSTTU/CEGIORT 266/356 0
6,12,0,9143,1881950,2172,0.237559,0.091005,0.126711,0.798751,4188,0.458055,N1 GO(E)TIC,CEGIORT,15/9F5/7STrOUTED/5H3E5/4JO3N5/3PIC3Z5/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R7/3R1NATTERER2/3Y3I7/5UNPAY5/FlOWAGES7 CEGIORT/AAELSUW 356/334 0
6,13,1,9254,1922657,1965,0.212341,0.081915,0.140635,0.795952,4080,0.440890,G4 AWA,AAELSUW,13G1/9F3O1/7STrOUTED/5H3E3T1/4JO3N3I1/3PIC3Z3C1/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R7/3R1NATTERER2/3Y3I7/5UNPAY5/FlOWAGES7 AAELSUW/DEEIMRR 334/386 0
6,14,0,9612,2008457,1951,0.202975,0.149522,0.196257,0.831401,3955,0.411465,11J REMEID,DEEIMRR,13G1/9F3O1/7STrOUTED/5HA2E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R7/3R1NATTERER2/3Y3I7/5UNPAY5/FlOWAGES7 DEEIMRR/AELQSUX 386/366 0
6,15,1,11585,2483766,2062,0.177989,0.130131,0.199007,0.844216,4038,0.348554,13L LAX,AELQSUX,13G1/9F3O1/7STrOUTED/5HA2E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R1REMEID/3R1NATTERER2/3Y3I7/5UNPAY5/FlOWAGES7 AELQSUX/AAHKMOR 366/416 0
6,16,0,13596,3186937,3676,0.270374,0.185193,0.275893,0.789801,1891,0.139085,H1 MO(S)H,AAHKMOR,13G1/9F3O1/7STrOUTED/5HA2E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R1REMEID/3R1NATTERER2/3Y3I3LAX1/5UNPAY5/FlOWAGES7 AAHKMOR/EIQSTUU 416/397 0
6,17,1,10760,2690000,2617,0.243216,0.281228,0.330967,0.743285,0,0.000000,14N UT,EIQSTUU,7M5G1/7O1F3O1/7STrOUTED/5HAH1E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R1REMEID/3R1NATTERER2/3Y3I3LAX1/5UNPAY5/FlOWAGES7 EIQSTUU/AAEKLNR 397/468 0
6,18,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,O7 ARLE(D),AAEKLNR,7M5G1/7O1F3O1/7STrOUTED/5HAH1E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I5/3G1ABOVE5/3E3V1S5/1BLOODIED6/3N3R1REMEID/3R1NATTERER2/3Y3I3LAX1/5UNPAY3UT/FlOWAGES7 AAEKLNR/EIILQSU 468/419 0
6,19,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,2F QU(O)I(F)S,EIILQSU,7M5G1/7O1F3O1/7STrOUTED/5HAH1E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I4A/3G1ABOVE4R/3E3V1S4L/1BLOODIED5E/3N3R1REMEID/3R1NATTERER2/3Y3I3LAX1/5UNPAY3UT/FlOWAGES7 EIILQSU/AKN 419/486 0
6,20,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,8A KNA(G),AKN,7M5G1/5QUOIFS2O1/7STrOUTED/5HAH1E3T1/4JOW2N3I1/3PICA2Z3C1/3IN4I4A/3G1ABOVE4R/3E3V1S4L/1BLOODIED5E/3N3R1REMEID/3R1NATTERER2/3Y3I3LAX1/5UNPAY3UT/FlOWAGES7 AKN/EIL 486/461 0
7,0,0,16880,3726289,2798,0.165758,0.067179,0.065783,0.512760,5517,0.326836,(exch EIO),EEIINOR,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 EEIINOR/BELOPRT 0/0 0
7,1,1,14960,3291541,2916,0.194920,0.062231,0.063841,0.671684,5034,0.336497,8D BOLTER,BELOPRT,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 BELOPRT/DEEINR? 0/0 1
7,2,0,12920,2795604,2983,0.230882,0.056010,0.060918,0.590585,4850,0.375387,E5 REj(O)INED,DEEINR?,15/15/15/15/15/15/15/3BOLTER6/15/15/15/15/15/15/15 DEEINR?/AKNPTUY 0/22 0
7,3,1,12544,2745265,2900,0.231186,0.048462,0.055902,0.584560,4422,0.352519,D11 TANKY,AKNPTUY,15/15/15/15/4R10/4E10/4j10/3BOLTER6/4I10/4N10/4E10/4D10/15/15/15 AKNPTUY/AAFHLRY 22/82 0
7,4,0,13136,2859852,3334,0.253806,0.055555,0.062820,0.536362,4795,0.365027,F6 HA(L)FA,AAFHLRY,15/15/15/15/4R10/4E10/4j10/3BOLTER6/4I10/4N10/3TE10/3AD10/3N11/3K11/3Y11 AAFHLRY/ACDHOPU 82/62 0
7,5,1,13576,2938532,3084,0.227166,0.055893,0.062074,0.631089,5107,0.376179,C9 CHADO,ACDHOPU,15/15/15/15/4R10/4EH9/4jA9/3BOLTER6/4IF9/4NA9/3TE10/3AD10/3N11/3K11/3Y11 ACDHOPU/DLLRTY? 62/126 0
7,6,0,13552,2892032,3084,0.227568,0.065637,0.073457,0.638392,5405,0.398834,14A DaR(K)LY,DLLRTY?,15/15/15/15/4R10/4EH9/4jA9/3BOLTER6/2C1IF9/2H1NA9/2ATE10/2DAD10/2ON11/3K11/3Y11 DLLRTY?/AFPQSTU 126/102 0
7,7,1,15472,3275721,3576,0.231127,0.050553,0.057594,0.563915,6547,0.423151,A11 QUA(D)S,AFPQSTU,15/15/15/15/4R10/4EH9/4jA9/3BOLTER6/2C1IF9/2H1NA9/2ATE10/2DAD10/2ON11/DaRKLY9/3Y11 AFPQSTU/ALOOOTT 102/180 0
7,8,0,15580,3386307,3250,0.208601,0.073553,0.076825,0.616394,5712,0.366624,15F OTTO,ALOOOTT,15/15/15/15/4R10/4EH9/4jA9/3BOLTER6/2C1IF9/2H1NA9/Q1ATE10/U1DAD10/A1ON11/DaRKLY9/S2Y11 ALOOOTT/AEEFPTU 180/150 0
7,9,1,15164,3291519,3045,0.200805,0.064559,0.070366,0.656055,5645,0.372263,D4 AUF,AEEFPTU,15/15/15/15/4R10/4EH9/4jA9/3BOLTER6/2C1IF9/2H1NA9/Q1ATE10/U1DAD10/A1ON11/DaRKLY9/S2Y1OTTO6 AEEFPTU/AAEGLOU 150/197 0
7,10,0,15260,3335803,2981,0.195347,0.082037,0.085288,0.741974,5457,0.357602,B10 OU,AAEGLOU,15/15/15/3A11/3UR10/3FEH9/4jA9/3BOLTER6/2C1IF9/2H1NA9/Q1ATE10/U1DAD10/A1ON11/DaRKLY9/S2Y1OTTO6 AAEGLOU/EEINPST 197/173 0
7,11,1,14096,3014109,2931,0.207931,0.079617,0.085465,0.766084,5660,0.401532,J3 PENTISE,EEINPST,15/15/15/3A11/3UR10/3FEH9/4jA9/3BOLTER6/2C1IF9/1OH1NA9/QUATE10/U1DAD10/A1ON11/DaRKLY9/S2Y1OTTO6 EEINPST/AAEGILS 173/222 0
7,12,0,12544,2664325,2717,0.216598,0.081915,0.088891,0.694946,5209,0.415258,14H ALGESIA,AAEGILS,15/15/9P5/3A5E5/3UR4N5/3FEH3T5/4jA3I5/3BOLTERS5/2C1IF3E5/1OH1NA9/QUATE10/U1DAD10/A1ON11/DaRKLY9/S2Y1OTTO6 AAEGILS/CILTVWZ 222/243 0
7,13,1,12588,2614423,2475,0.196616,0.062311,0.072804,0.815259,5798,0.460597,15M TIZ,CILTVWZ,15/15/9P5/3A5E5/3UR4N5/3FEH3T5/4jA3I5/3BOLTERS5/2C1IF3E5/1OH1NA9/QUATE10/U1DAD10/A1ON11/DaRKLY1ALGESIA1/S2Y1OTTO6 CILTVWZ/BDEIRUV 243/300 0
7,14,0,12547,2591376,2054,0.163704,0.107110,0.114600,0.794924,5954,0.474536,L8 VERBID(S),BDEIRUV,15/15/9P5/3A5E5/3UR4N5/3FEH3T5/4jA3I5/3BOLTERS5/2C1IF3E5/1OH1NA9/QUATE10/U1DAD10/A1ON11/DaRKLY1ALGESIA1/S2Y1OTTO3TIZ BDEIRUV/CEGILVW 300/283 0
7,15,1,11507,2358156,1550,0.134701,0.091180,0.131047,0.822277,5284,0.459199,4H WE(E)VIL,CEGILVW,15/15/9P5/3A5E5/3UR4N5/3FEH3T5/4jA3I5/3BOLTERS1V3/2C1IF3E1E3/1OH1NA5R3/QUATE6B3/U1DAD6I3/A1ON7D3/DaRKLY1ALGESIA1/S2Y1OTTO3TIZ CEGILVW/EMOORUW 283/334 0
7,16,0,11748,2410954,1634,0.139088,0.207801,0.228668,0.852812,5195,0.442203,6H OU(T)WORE,EMOORUW,15/15/9P5/3A3WEEVIL2/3UR4N5/3FEH3T5/4jA3I5/3BOLTERS1V3/2C1IF3E1E3/1OH1NA5R3/QUATE6B3/U1DAD6I3/A1ON7D3/DaRKLY1ALGESIA1/S2Y1OTTO3TIZ EMOORUW/CEGINOP 334/315 0
7,17,1,12757,2619014,1445,0.113271,0.187035,0.244346,0.856331,5209,0.408325,5J (N)O,CEGINOP,15/15/9P5/3A3WEEVIL2/3UR4N5/3FEH1OUTWORE1/4jA3I5/3BOLTERS1V3/2C1IF3E1E3/1OH1NA5R3/QUATE6B3/U1DAD6I3/A1ON7D3/DaRKLY1ALGESIA1/S2Y1OTTO3TIZ CEGINOP/EGIMNRX 315/346 0
7,18,0,13980,3068492,1823,0.130401,0.287313,0.254992,0.865451,3922,0.280544,12G REMIX(I)NG,EGIMNRX,15/15/9P5/3A3WEEVIL2/3UR4NO4/3FEH1OUTWORE1/4jA3I5/3BOLTERS1V3/2C1IF3E1E3/1OH1NA5R3/QUATE6B3/U1DAD6I3/A1ON7D3/DaRKLY1ALGESIA1/S2Y1OTTO3TIZ EGIMNRX/ACEGINP 346/337 0
7,19,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,3A PEACING,ACEGINP,15/15/9P5/3A3WEEVIL2/3UR4NO4/3FEH1OUTWORE1/4jA3I5/3BOLTERS1V3/2C1IF3E1E3/1OH1NA5R3/QUATE6B3/U1DAD1REMIXING1/A1ON7D3/DaRKLY1ALGESIA1/S2Y1OTTO3TIZ ACEGINP/EIJMNS 337/415 0
8,0,0,16600,3618626,3139,0.189096,0.066119,0.067334,0.604767,5879,0.354157,8F PROD,ADOPRSS,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 ADOPRSS/EEJNOOS 0/0 0
8,1,1,15444,3371663,2957,0.191466,0.063453,0.064651,0.580259,5529,0.358003,G8 (R)EJONEOS,EEJNOOS,15/15/15/15/15/15/15/5PROD6/15/15/15/15/15/15/15 EEJNOOS/AIISSTY 0/14 0
8,2,0,12596,2757342,3086,0.244998,0.054960,0.062956,0.566392,4375,0.347332,15E SY(S)SITIA,AIISSTY,15/15/15/15/15/15/15/5PROD6/6E8/6J8/6O8/6N8/6E8/6O8/6S8 AIISSTY/AEILNRT 14/67 0
8,3,1,11000,2381638,2761,0.251000,0.056373,0.064294,0.599951,4095,0.372273,13C ELAT(E)RIN,AEILNRT,15/15/15/15/15/15/15/5PROD6/6E8/6J8/6O8/6N8/6E8/6O8/4SYSSITIA3 AEILNRT/ADDEIN? 67/100 0
8,4,0,10688,2302374,2363,0.221089,0.063267,0.072840,0.673007,4127,0.386134,11E AD(O)NIsED,ADDEIN?,15/15/15/15/15/15/15/5PROD6/6E8/6J8/6O8/6N8/2ELATERIN5/6O8/4SYSSITIA3 ADDEIN?/EEMNOY? 100/135 0
8,5,1,11024,2344853,2503,0.227050,0.064663,0.074609,0.590158,4491,0.407384,L4 MONkEYE(D),EEMNOY?,15/15/15/15/15/15/15/5PROD6/6E8/6J8/4ADONIsED3/6N8/2ELATERIN5/6O8/4SYSSITIA3 EEMNOY?/AEGGHIS 135/186 0
8,6,0,10484,2239250,2288,0.218237,0.062590,0.067742,0.591747,4218,0.402327,14K HAGG,AEGGHIS,15/15/15/11M3/11O3/11N3/11k3/5PROD2E3/6E4Y3/6J4E3/4ADONIsED3/6N8/2ELATERIN5/6O8/4SYSSITIA3 AEGGHIS/EEFIIQT 186/213 0
8,7,1,10872,2305979,2314,0.212840,0.064615,0.069568,0.712837,4561,0.419518,6J QI(N),EEFIIQT,15/15/15/11M3/11O3/11N3/11k3/5PROD2E3/6E4Y3/6J4E3/4ADONIsED3/6N8/2ELATERIN5/6O3HAGG1/4SYSSITIA3 EEFIIQT/EIKORSU 213/211 0
8,8,0,12436,2631731,3024,0.243165,0.066206,0.075179,0.718989,5241,0.421438,C7 EUROKI(E)S,EIKORSU,15/15/15/11M3/11O3/9QIN3/11k3/5PROD2E3/6E4Y3/6J4E3/4ADONIsED3/6N8/2ELATERIN5/6O3HAGG1/4SYSSITIA3 EIKORSU/AEEFITW 211/245 0
8,9,1,11060,2357863,2516,0.227486,0.064333,0.072883,0.535718,4472,0.404340,8K W(E)FTE,AEEFITW,15/15/15/11M3/11O3/9QIN3/2E8k3/2U2PROD2E3/2R3E4Y3/2O3J4E3/2K1ADONIsED3/2I3N8/2ELATERIN5/2S3O3HAGG1/4SYSSITIA3 AEEFITW/EEFIOPT 245/275 0
8,10,0,11408,2439267,2630,0.230540,0.077376,0.085307,0.562840,4544,0.398317,8A PO(U)F,EEFIOPT,15/15/15/11M3/11O3/9QIN3/2E8k3/2U2PROD1WEFTE/2R3E4Y3/2O3J4E3/2K1ADONIsED3/2I3N8/2ELATERIN5/2S3O3HAGG1/4SYSSITIA3 EEFIOPT/AAAEIVW 275/278 0
8,11,1,11400,2382259,2184,0.191579,0.071014,0.078317,0.669602,5003,0.438860,10K W(E)AVE,AAAEIVW,15/15/15/11M3/11O3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/2O3J4E3/2K1ADONIsED3/2I3N8/2ELATERIN5/2S3O3HAGG1/4SYSSITIA3 AAAEIVW/BCEEITZ 278/314 0
8,12,0,12812,2573190,2174,0.169685,0.086997,0.094917,0.751870,6562,0.512176,F11 (D)I(T)Z(Y),BCEEITZ,15/15/15/11M3/11O3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/2O3J3WEAVE/2K1ADONIsED3/2I3N8/2ELATERIN5/2S3O3HAGG1/4SYSSITIA3 BCEEITZ/AABIILU 314/302 0
8,13,1,13340,2755654,1840,0.137931,0.044414,0.065775,0.775797,6174,0.462819,K2 BIAL(I),AABIILU,15/15/15/11M3/11O3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/2O3J3WEAVE/2K1ADONIsED3/2I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 AABIILU/BCCEETV 302/385 0
8,14,0,13775,2842516,1995,0.144828,0.085621,0.126036,0.819887,6289,0.456552,10A EV(O),BCCEETV,15/10B4/10I4/10AM3/10LO3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/2O3J3WEAVE/2K1ADONIsED3/2I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 BCCEETV/AILRTUU 385/324 0
8,15,1,14461,2989283,2086,0.144250,0.056648,0.106400,0.799704,6403,0.442777,M2 UTU,AILRTUU,15/10B4/10I4/10AM3/10LO3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/2K1ADONIsED3/2I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 AILRTUU/BCCEHOT 324/399 0
8,16,0,14195,2977870,2178,0.153434,0.066604,0.133368,0.808907,5808,0.409158,1L ETCH,BCCEHOT,15/10B1U2/10I1T2/10AMU2/10LO3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/2K1ADONIsED3/2I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 BCCEHOT/ADILRRX 399/335 0
8,17,1,14550,3002459,2347,0.161306,0.027977,0.057600,0.806409,5987,0.411478,A10 (E)RR,ADILRRX,11ETCH/10B1U2/10I1T2/10AMU2/10LO3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/2K1ADONIsED3/2I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 ADILRRX/ABCLNOT 335/433 0
8,18,0,12577,2712408,1014,0.080623,0.062744,0.128670,0.821932,4272,0.339668,7B B(E),ABCLNOT,11ETCH/10B1U2/10I1T2/10AMU2/10LO3/9QIN3/2E8k3/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/R1K1ADONIsED3/R1I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 ABCLNOT/ADILMUX 433/339 0
8,19,1,14397,3177287,1190,0.082656,0.035680,0.047926,0.787327,3880,0.269501,O3 ALMUD(E),ADILMUX,11ETCH/10B1U2/10I1T2/10AMU2/10LO3/9QIN3/1BE8k3/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/R1K1ADONIsED3/R1I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 ADILMUX/ACGLNOT 339/441 0
8,20,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,N6 GO(T),ACGLNOT,11ETCH/10B1U2/10I1T1A/10AMU1L/10LO2M/9QIN2U/1BE8k2D/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/R1K1ADONIsED3/R1I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 ACGLNOT/AEINORX 441/349 0
8,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,9F A(E)RO,AEINORX,11ETCH/10B1U2/10I1T1A/10AMU1L/10LO2M/9QIN1GU/1BE8k1OD/POUF1PROD1WEFTE/2R3E4Y3/EVO3J3WEAVE/R1K1ADONIsED3/R1I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 AEINORX/ACLNT 349/459 0
8,22,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,E10 N(A)L(A),ACLNT,11ETCH/10B1U2/10I1T1A/10AMU1L/10LO2M/9QIN1GU/1BE8k1OD/POUF1PROD1WEFTE/2R2AERO2Y3/EVO3J3WEAVE/R1K1ADONIsED3/R1I2IN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 ACLNT/EINX 459/364 0
8,23,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,12J EX,EINX,11ETCH/10B1U2/10I1T1A/10AMU1L/10LO2M/9QIN1GU/1BE8k1OD/POUF1PROD1WEFTE/2R2AERO2Y3/EVO1N1J3WEAVE/R1K1ADONIsED3/R1I1LIN8/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 EINX/ACT 364/466 0
8,24,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,J1 CAT,ACT,11ETCH/10B1U2/10I1T1A/10AMU1L/10LO2M/9QIN1GU/1BE8k1OD/POUF1PROD1WEFTE/2R2AERO2Y3/EVO1N1J3WEAVE/R1K1ADONIsED3/R1I1LIN2EX4/2ELATERIN5/2S2ZO3HAGG1/4SYSSITIA3 ACT/IN 466/388 0
9,0,0,18364,4058751,2826,0.153888,0.067479,0.066010,0.507506,5917,0.322206,8D PLATT,ADLPTTV,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 ADLPTTV/AHINRRX 0/0 0
9,1,1,15504,3316866,2811,0.181308,0.068738,0.067163,0.620037,6282,0.405186,9F XI,AHINRRX,15/15/15/15/15/15/15/3PLATT7/15/15/15/15/15/15/15 AHINRRX/AADOSVZ 0/20 0
9,2,0,16572,3573509,2840,0.171373,0.074187,0.072346,0.638411,6358,0.383659,7C ZOA,AADOSVZ,15/15/15/15/15/15/15/3PLATT7/5XI8/15/15/15/15/15/15 AADOSVZ/AEHNNRR 20/22 0
9,3,1,16768,3688795,3400,0.202767,0.064291,0.069288,0.595084,5689,0.339277,6D HARN,AEHNNRR,15/15/15/15/15/15/2ZOA10/3PLATT7/5XI8/15/15/15/15/15/15 AEHNNRR/ADDEOSV 22/48 0
9,4,0,15940,3503526,3341,0.209598,0.064470,0.070809,0.647945,5455,0.342221,10C DOVED,ADDEOSV,15/15/15/15/15/3HARN8/2ZOA10/3PLATT7/5XI8/15/15/15/15/15/15 ADDEOSV/DEINORS 48/42 0
9,5,1,13728,3013435,3097,0.225597,0.067007,0.075508,0.628289,4701,0.342439,11G SORDINE,DEINORS,15/15/15/15/15/3HARN8/2ZOA10/3PLATT7/5XI8/2DOVED8/15/15/15/15/15 DEINORS/ACIOQSU 42/76 0
9,6,0,13428,2890058,3367,0.250745,0.065451,0.076222,0.705566,5235,0.389857,L6 COQUI(N)AS,ACIOQSU,15/15/15/15/15/3HARN8/2ZOA10/3PLATT7/5XI8/2DOVED8/6SORDINE2/15/15/15/15 ACIOQSU/EEEIMR? 76/113 0
9,7,1,13636,2907381,3336,0.244647,0.066231,0.077368,0.654261,5560,0.407744,13F EMpERI(S)E,EEEIMR?,15/15/15/15/15/3HARN4C3/2ZOA6O3/3PLATT3Q3/5XI4U3/2DOVED4I3/6SORDINE2/11A3/11S3/15/15 EEEIMR?/ACDGLOS 113/184 0
9,8,0,13700,2920691,3618,0.264088,0.069608,0.082076,0.621361,5568,0.406423,14B ACOLD,ACDGLOS,15/15/15/15/15/3HARN4C3/2ZOA6O3/3PLATT3Q3/5XI4U3/2DOVED4I3/6SORDINE2/11A3/5EMpERISE2/15/15 ACDGLOS/EEIIORU 184/189 0
9,9,1,13052,2789261,3222,0.246859,0.063147,0.073516,0.596059,5265,0.403386,D12 EU(O)I,EEIIORU,15/15/15/15/15/3HARN4C3/2ZOA6O3/3PLATT3Q3/5XI4U3/2DOVED4I3/6SORDINE2/11A3/5EMpERISE2/1ACOLD9/15 EEIIORU/GMNNSUY 189/215 0
9,10,0,13332,2818749,2746,0.205971,0.087138,0.094999,0.713045,5705,0.427918,C12 MY(C),GMNNSUY,15/15/15/15/15/3HARN4C3/2ZOA6O3/3PLATT3Q3/5XI4U3/2DOVED4I3/6SORDINE2/3E7A3/3U1EMpERISE2/1ACOLD9/3I11 GMNNSUY/BEEIORT 215/199 0
9,11,1,13616,2918803,3003,0.220549,0.068870,0.082684,0.752571,5339,0.392112,5E BOET,BEEIORT,15/15/15/15/15/3HARN4C3/2ZOA6O3/3PLATT3Q3/5XI4U3/2DOVED4I3/6SORDINE2/2ME7A3/2YU1EMpERISE2/1ACOLD9/3I11 BEEIORT/EEGNNSU 199/249 0
9,12,0,13836,2913514,3222,0.232871,0.082697,0.096426,0.699579,5891,0.425773,8K S(Q)UEG,EEGNNSU,15/15/15/15/4BOET7/3HARN4C3/2ZOA6O3/3PLATT3Q3/5XI4U3/2DOVED4I3/6SORDINE2/2ME7A3/2YU1EMpERISE2/1ACOLD9/3I11 EEGNNSU/BEGINRU 249/227 0
9,13,1,12680,2645200,2657,0.209543,0.066440,0.083926,0.734009,5555,0.438091,H1 REBU(T),BEGINRU,15/15/15/15/4BOET7/3HARN4C3/2ZOA6O3/3PLATT2SQUEG/5XI4U3/2DOVED4I3/6SORDINE2/2ME7A3/2YU1EMpERISE2/1ACOLD9/3I11 BEGINRU/EHNNNOO 227/294 0
9,14,0,11716,2431319,2318,0.197849,0.081870,0.098872,0.807406,5293,0.451775,M7 H(U)N,EHNNNOO,7R7/7E7/7B7/7U7/4BOET7/3HARN4C3/2ZOA6O3/3PLATT2SQUEG/5XI4U3/2DOVED4I3/6SORDINE2/2ME7A3/2YU1EMpERISE2/1ACOLD9/3I11 EHNNNOO/AGINPWW 294/251 0
9,15,1,12992,2645843,2377,0.182959,0.062344,0.093387,0.801398,6173,0.475139,O8 (G)AWPING,AGINPWW,7R7/7E7/7B7/7U7/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN2/2DOVED4I3/6SORDINE2/2ME7A3/2YU1EMpERISE2/1ACOLD9/3I11 AGINPWW/EGNNOOT 251/317 0
9,16,0,11386,2335923,1743,0.153083,0.148535,0.191384,0.819621,5078,0.445986,3H (B)OTONE,EGNNOOT,7R7/7E7/7B7/7U7/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME7A2I/2YU1EMpERISE1N/1ACOLD8G/3I11 EGNNOOT/FFIIRTW 317/266 0
9,17,1,10238,2087401,1765,0.172397,0.088516,0.172574,0.850441,4439,0.433581,2K TIFF,FFIIRTW,7R7/7E7/7BOTONE2/7U7/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME7A2I/2YU1EMpERISE1N/1ACOLD8G/3I11 FFIIRTW/AGJNRV? 266/335 0
9,18,0,10610,2261412,1439,0.135627,0.224814,0.262311,0.841894,3667,0.345617,L1 J(IN)N,AGJNRV?,7R7/7E2TIFF1/7BOTONE2/7U7/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME7A2I/2YU1EMpERISE1N/1ACOLD8G/3I11 AGJNRV?/AIKRSTW 335/295 0
9,19,1,16065,3342472,1461,0.090943,0.089992,0.179449,0.850496,5937,0.369561,J11 (D)A(R)K,AIKRSTW,7R3J3/7E2TIFF1/7BOTONE2/7U3N3/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME7A2I/2YU1EMpERISE1N/1ACOLD8G/3I11 AIKRSTW/AEGLRV? 295/373 0
9,20,0,11635,2752296,2233,0.191921,0.124847,0.231262,0.806879,1319,0.113365,1A VuLGARE(R),AEGLRV?,7R3J3/7E2TIFF1/7BOTONE2/7U3N3/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME5A1A2I/2YU1EMpERISE1N/1ACOLD3K4G/3I11 AEGLRV?/IIRSTWY 373/314 0
